Date,Time Stamp,Month,Year,Nest #,Time Arrived,Original Time Arrived,Time Departed,Handling time (s),Event,Species,Species 2,Species lumped,Received By,Provided By,Length (bill lengths),Length (cm),Area,Observer,observations,notes,day of year,week of the year
6/30/2005,6/30/2005 12:33,Jun,2005,139,12:33,12:33,Mate Switch,,,Moth,Other,non-fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,181,27
6/30/2005,6/30/2005 14:25,Jun,2005,11,14:25,14:25,14:26,,,Polychaete,Other,non-fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,181,27
7/1/2005,7/1/2005 11:37,Jul,2005,8,11:37,11:37,11:38,,,Lumpfish,Other,fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,182,27
7/1/2005,7/1/2005 12:35,Jul,2005,5,12:35,12:35,12:36,,,Lumpfish,Other,fish,2nd chick hatched,Parent,0.75,2.86,,MHW,blind,,182,27
7/2/2005,7/2/2005 7:23,Jul,2005,134,7:23,7:23,7:23,,,Lumpfish,Other,fish,Known Female,Known Male,0.75,2.86,,DGH,blind,,183,27
7/2/2005,7/2/2005 8:05,Jul,2005,138,8:05,8:05,8:05,,,Lumpfish,Other,fish,Known Female,Known Male,0.75,2.86,,DGH,blind,,183,27
7/2/2005,7/2/2005 11:14,Jul,2005,205,11:14,11:14,11:14,,,Lumpfish,Other,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,183,27
7/9/2005,7/9/2005 15:20,Jul,2005,142,15:20,15:20,15:20,,,Lumpfish,Other,fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,190,28
7/13/2005,7/13/2005 12:28,Jul,2005,257,12:28,12:28,12:28,,,Polychaete,Other,non-fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,194,29
7/13/2005,7/13/2005 16:34,Jul,2005,211,16:34,16:34,16:34,,,Lumpfish,Other,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,194,29
7/18/2005,7/18/2005 16:12,Jul,2005,3,16:12,16:12,>5 Min,,,Euphasid,Other,non-fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,199,30
7/21/2005,7/21/2005 18:49,Jul,2005,12,18:49,18:49,18:49,,,Euphasid,Other,non-fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,202,30
6/26/2005,6/26/2005 12:57,Jun,2005,156,12:57,12:57,12:57,,,Cunner,Other,fish,1st chick hatched,Parent,1.00,3.81,,MDB,blind,,177,27
7/1/2005,7/1/2005 12:07,Jul,2005,4,12:07,12:07,12:08,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.00,3.81,,MHW,blind,,182,27
7/2/2005,7/2/2005 9:59,Jul,2005,138,9:59,9:59,>5 Min,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,183,27
7/2/2005,7/2/2005 13:20,Jul,2005,267,13:20,13:20,13:20,,,Lumpfish,Other,fish,2nd chick hatched,Parent,1.00,3.81,,MHW,blind,,183,27
7/2/2005,7/2/2005 16:35,Jul,2005,257,16:35,16:35,>5 Min,,,Lumpfish,Other,fish,2nd chick hatched,Parent,1.00,3.81,,MHW,blind,,183,27
7/6/2005,7/6/2005 6:09,Jul,2005,76,6:09,6:09,6:09,,,Dragonfly,Other,non-fish,1st chick hatched,Parent,1.00,3.81,,MDB,blind,,187,28
7/6/2005,7/6/2005 6:51,Jul,2005,77,6:51,6:51,6:51,,,Dragonfly,Other,non-fish,1st chick hatched,Parent,1.00,3.81,,MDB,blind,,187,28
7/9/2005,7/9/2005 19:14,Jul,2005,79,19:14,19:14,19:14,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.00,3.81,,MDB,blind,,190,28
7/11/2005,7/11/2005 8:37,Jul,2005,155,8:37,8:37,8:37,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.00,3.81,,MDB,blind,,192,29
7/18/2005,7/18/2005 18:05,Jul,2005,12,18:05,18:05,18:05,,,Euphasid,Other,non-fish,1st chick hatched,Parent,1.00,3.81,,MHW,blind,,199,30
7/1/2005,7/1/2005 12:04,Jul,2005,4,12:04,12:04,12:05,,,Lumpfish,Other,fish,2nd chick hatched,Parent,1.25,4.76,,MHW,blind,,182,27
7/11/2005,7/11/2005 10:15,Jul,2005,214,10:15,10:15,>5 Min,,,Pipefish,Other,fish,1st chick hatched,Parent,1.25,4.76,,DGH,blind,,192,29
7/18/2005,7/18/2005 16:53,Jul,2005,2,16:53,16:53,16:53,,,Euphasid,Other,non-fish,1st chick hatched,Parent,1.25,4.76,,MHW,blind,,199,30
7/7/2005,7/7/2005 13:34,Jul,2005,127,13:34,13:34,13:34,,,Cunner,Other,fish,1st chick hatched,Parent,1.50,5.72,,DGH,blind,,188,28
7/9/2005,7/9/2005 14:19,Jul,2005,3,14:19,14:19,14:22,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.50,5.72,,WC,blind,,190,28
7/9/2005,7/9/2005 18:45,Jul,2005,76,18:45,18:45,18:45,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.50,5.72,,MDB,blind,,190,28
7/9/2005,7/9/2005 19:03,Jul,2005,71,19:03,19:03,19:03,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.50,5.72,,MDB,blind,,190,28
7/13/2005,7/13/2005 15:21,Jul,2005,213,15:21,15:21,15:21,,,Cunner,Other,fish,1st chick hatched,Parent,1.50,5.72,,DGH,blind,,194,29
6/30/2005,6/30/2005 14:47,Jun,2005,4,14:47,14:47,14:48,,,Cunner,Other,fish,2nd chick hatched,Parent,1.75,6.67,,MHW,blind,,181,27
7/9/2005,7/9/2005 15:52,Jul,2005,2,15:52,15:52,15:53,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.75,6.67,,WC,blind,,190,28
7/11/2005,7/11/2005 11:55,Jul,2005,2,11:55,11:55,11:55,,,Silverside,Other,fish,1st chick hatched,Parent,1.75,6.67,,WC,blind,,192,29
7/11/2005,7/11/2005 12:14,Jul,2005,3,12:14,12:14,12:15,,,Lumpfish,Other,fish,1st chick hatched,Parent,1.75,6.67,,WC,blind,,192,29
7/2/2005,7/2/2005 7:13,Jul,2005,138,7:13,7:13,Mate Switch,,,Dragonfly,Other,non-fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,183,27
7/2/2005,7/2/2005 10:24,Jul,2005,126,10:24,10:24,10:24,,,Silverside,Other,fish,Stolen,Parent,2.00,7.62,,DGH,blind,,183,27
7/2/2005,7/2/2005 11:10,Jul,2005,204,11:10,11:10,11:10,,,Silverside,Other,fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,183,27
7/7/2005,7/7/2005 11:34,Jul,2005,126,11:34,11:34,11:35,,,Euphasid,Other,non-fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,188,28
7/11/2005,7/11/2005 12:35,Jul,2005,3,12:35,12:35,12:35,,,Silverside,Other,fish,1st chick hatched,Parent,2.00,7.62,,WC,blind,,192,29
7/9/2005,7/9/2005 14:41,Jul,2005,2,14:41,14:41,14:42,,,Sandlance,Sandlance,fish,1st chick hatched,Parent,1.50,5.72,,WC,blind,,190,28
7/7/2005,7/7/2005 7:56,Jul,2005,4,7:56,7:56,7:56,,,Sandlance,Sandlance,fish,1st chick hatched,Parent,1.75,6.67,,MHW,blind,,188,28
7/11/2005,7/11/2005 14:25,Jul,2005,3,14:25,14:25,14:25,,,Sandlance,Sandlance,fish,1st chick hatched,Parent,2.00,7.62,,WC,blind,,192,29
7/16/2005,7/16/2005 9:43,Jul,2005,4,9:43,9:43,9:43,,,Sandlance,Sandlance,fish,1st chick hatched,Parent,2.25,8.57,,MHW,blind,,197,29
6/30/2005,6/30/2005 12:50,Jun,2005,126,12:50,12:50,12:50,,,Sandlance,Sandlance,fish,1st chick hatched,Parent,2.50,9.53,,DGH,blind,,181,27
7/11/2005,7/11/2005 12:10,Jul,2005,12,12:10,12:10,12:10,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,0.50,1.91,,WC,blind,,192,29
7/11/2005,7/11/2005 14:32,Jul,2005,20,14:32,14:32,14:32,,,Unknown fish,Unknown fish,fish,Mate,Known Male,0.50,1.91,,WC,blind,,192,29
7/11/2005,7/11/2005 16:31,Jul,2005,2,16:31,16:31,16:31,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,0.75,2.86,,WC,blind,,192,29
7/18/2005,7/18/2005 15:54,Jul,2005,12,15:54,15:54,15:54,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,0.75,2.86,,MHW,blind,,199,30
7/24/2005,7/24/2005 11:14,Jul,2005,173,11:14,11:14,11:14,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,0.75,2.86,,HJ,blind,,205,31
7/7/2005,7/7/2005 13:06,Jul,2005,127,13:06,13:06,13:06,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,188,28
7/11/2005,7/11/2005 15:25,Jul,2005,4,15:25,15:25,15:25,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,WC,blind,,192,29
7/11/2005,7/11/2005 15:59,Jul,2005,3,15:59,15:59,15:59,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,WC,blind,,192,29
7/11/2005,7/11/2005 16:28,Jul,2005,12,16:28,16:28,16:28,,,Unknown fish,Unknown fish,fish,Self,Parent,1.00,3.81,,WC,blind,,192,29
7/24/2005,7/24/2005 10:24,Jul,2005,171,10:24,10:24,10:24,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,HJ,blind,,205,31
7/24/2005,7/24/2005 10:47,Jul,2005,173,10:47,10:47,10:47,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,HJ,blind,,205,31
7/24/2005,7/24/2005 11:23,Jul,2005,172,11:23,11:23,11:23,,,Unknown fish,Unknown fish,fish,2nd chick hatched,Parent,1.00,3.81,,HJ,blind,,205,31
7/24/2005,7/24/2005 11:28,Jul,2005,173,11:28,11:28,11:28,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.00,3.81,,HJ,blind,,205,31
7/24/2005,7/24/2005 11:32,Jul,2005,172,11:32,11:32,11:34,,,Unknown fish,Unknown fish,fish,2nd chick hatched,Parent,1.00,3.81,,HJ,blind,,205,31
7/24/2005,7/24/2005 11:36,Jul,2005,172,11:36,11:36,11:39,,,Unknown fish,Unknown fish,fish,Mate,Self,1.00,3.81,,HJ,blind,,205,31
7/11/2005,7/11/2005 11:47,Jul,2005,2,11:47,11:47,11:47,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/11/2005,7/11/2005 12:31,Jul,2005,1,12:31,12:31,12:31,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/11/2005,7/11/2005 15:20,Jul,2005,2,15:20,15:20,15:20,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/11/2005,7/11/2005 16:20,Jul,2005,2,16:20,16:20,16:20,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/11/2005,7/11/2005 16:35,Jul,2005,3,16:35,16:35,16:35,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/22/2005,7/22/2005 7:22,Jul,2005,207,7:22,7:22,>5 Min,,,Unknown fish,Unknown fish,fish,1st chick hatched,Unknown Adult,1.25,4.76,,RWS,blind,,203,30
7/9/2005,7/9/2005 13:56,Jul,2005,2,13:56,13:56,13:56,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.75,6.67,,WC,blind,,190,28
7/11/2005,7/11/2005 12:20,Jul,2005,2,12:20,12:20,12:20,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,1.75,6.67,,WC,blind,,192,29
7/7/2005,7/7/2005 11:27,Jul,2005,134,11:27,11:27,11:27,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,188,28
7/9/2005,7/9/2005 16:07,Jul,2005,4,16:07,16:07,16:08,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,2.00,7.62,,WC,blind,,190,28
7/8/2005,7/8/2005 7:49,Jul,2005,234,7:49,7:49,>5 Min,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,NA,NA,,DGH,blind,,189,28
7/13/2005,7/13/2005 17:55,Jul,2005,208,17:55,17:55,17:55,,,Unknown fish,Unknown fish,fish,1st chick hatched,Parent,NA,NA,,DGH,blind,,194,29
7/2/2005,7/2/2005 9:41,Jul,2005,128,9:41,9:41,>5 Min,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,0.25,0.95,,DGH,blind,,183,27
7/2/2005,7/2/2005 10:06,Jul,2005,128,10:06,10:06,>5 Min,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,0.25,0.95,,DGH,blind,,183,27
7/11/2005,7/11/2005 16:00,Jul,2005,2,16:00,16:00,16:00,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,0.25,0.95,,WC,blind,,192,29
7/11/2005,7/11/2005 11:58,Jul,2005,4,11:58,11:58,11:59,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,0.50,1.91,,WC,blind,,192,29
7/11/2005,7/11/2005 14:23,Jul,2005,21,14:23,14:23,14:23,,,Unknown Item,,Unknown Item,Mate,Known Male,0.75,2.86,,WC,blind,,192,29
7/11/2005,7/11/2005 16:12,Jul,2005,5,16:12,16:12,16:12,,,Unknown Item,,Unknown Item,2nd chick hatched,Parent,0.75,2.86,,WC,blind,,192,29
7/11/2005,7/11/2005 16:15,Jul,2005,11,16:15,16:15,16:15,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,0.75,2.86,,WC,blind,,192,29
7/11/2005,7/11/2005 12:05,Jul,2005,3,12:05,12:05,12:05,,,Unknown Item,,Unknown Item,2nd chick hatched,Parent,1.00,3.81,,WC,blind,,192,29
7/11/2005,7/11/2005 12:06,Jul,2005,12,12:06,12:06,12:06,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,1.00,3.81,,WC,blind,,192,29
7/11/2005,7/11/2005 14:13,Jul,2005,1,14:13,14:13,14:13,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,1.25,4.76,,WC,blind,,192,29
7/11/2005,7/11/2005 12:36,Jul,2005,2,12:36,12:36,12:36,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,1.50,5.72,,WC,blind,,192,29
7/11/2005,7/11/2005 12:39,Jul,2005,2,12:39,12:39,12:42,,,Unknown Item,,Unknown Item,1st chick hatched,Parent,2.00,7.62,,WC,blind,,192,29
6/24/2005,6/24/2005 14:06,Jun,2005,201,14:06,14:06,>5 Min,,,Unknown Item,,Unknown Item,2nd chick hatched,Parent,NA,NA,,DGH,blind,,175,26
7/14/2006,7/14/2006 6:24,Jul,2006,3,6:24,6:24,6:24,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,0.75,2.86,,SEB,blind,,195,28
7/10/2006,7/10/2006 10:31,Jul,2006,3,10:31,10:31,10:31,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,191,28
7/10/2006,7/10/2006 10:40,Jul,2006,110,10:40,10:40,10:40,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,191,28
7/12/2006,7/12/2006 8:14,Jul,2006,7,8:14,8:14,>5 Min,,,Butterfish,Butterfish,fish,3rd chick hatched,Parent,1.00,3.81,,SEB,blind,,193,28
7/7/2006,7/7/2006 7:10,Jul,2006,8,7:10,7:10,7:10,,,Butterfish,Butterfish,fish,2nd chick hatched,Parent,1.25,4.76,,SEB,blind,,188,27
7/7/2006,7/7/2006 7:14,Jul,2006,8,7:14,7:14,7:14,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.25,4.76,,SEB,blind,,188,27
7/6/2006,7/6/2006 7:50,Jul,2006,184,7:50,7:50,7:50,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.50,5.72,,MDH,blind,,187,27
7/6/2006,7/6/2006 8:14,Jul,2006,179,8:14,8:14,8:14,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.50,5.72,,MDH,blind,,187,27
7/10/2006,7/10/2006 10:21,Jul,2006,113,10:21,10:21,10:21,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.50,5.72,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:11,Jul,2006,112,12:11,12:11,12:11,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,1.75,6.67,,DGH,blind,,191,28
7/6/2006,7/6/2006 5:34,Jul,2006,177,5:34,5:34,5:34,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,MDH,blind,,187,27
7/6/2006,7/6/2006 5:54,Jul,2006,177,5:54,5:54,5:54,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:04,Jul,2006,177,6:04,6:04,6:04,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,MDH,blind,,187,27
7/6/2006,7/6/2006 7:14,Jul,2006,159,7:14,7:14,7:14,,,Butterfish,Butterfish,fish,2nd chick hatched,Parent,2.00,7.62,,MDH,blind,,187,27
7/6/2006,7/6/2006 8:29,Jul,2006,181,8:29,8:29,8:29,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,MDH,blind,,187,27
7/8/2006,7/8/2006 10:16,Jul,2006,110,10:16,10:16,10:16,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,189,27
7/8/2006,7/8/2006 10:18,Jul,2006,105,10:18,10:18,10:18,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,2.00,7.62,,DGH,blind,,189,27
7/6/2006,7/6/2006 8:11,Jul,2006,169,8:11,8:11,8:11,,,Butterfish,Butterfish,fish,1st chick hatched,Parent,NA,NA,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:47,Jul,2006,169,6:47,6:47,6:47,,,Hake,Hake,fish,1st chick hatched,Parent,0.50,1.91,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:49,Jul,2006,180,6:49,6:49,6:49,,,Hake,Hake,fish,1st chick hatched,Parent,0.50,1.91,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:49,Jul,2006,182,6:49,6:49,6:49,,,Hake,Hake,fish,1st chick hatched,Parent,0.50,1.91,,MDH,blind,,187,27
7/5/2006,7/5/2006 16:39,Jul,2006,113,16:39,16:39,16:39,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,186,27
7/6/2006,7/6/2006 5:58,Jul,2006,182,5:58,5:58,5:58,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:39,Jul,2006,177,6:39,6:39,6:39,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 6:41,Jul,2006,185,6:41,6:41,6:41,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 7:35,Jul,2006,179,7:35,7:35,7:35,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 7:59,Jul,2006,184,7:59,7:59,7:59,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 8:16,Jul,2006,185,8:16,8:16,8:16,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/6/2006,7/6/2006 8:19,Jul,2006,177,8:19,8:19,8:19,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,187,27
7/7/2006,7/7/2006 8:14,Jul,2006,1,8:14,8:14,8:14,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,SEB,blind,,188,27
7/7/2006,7/7/2006 8:20,Jul,2006,7,8:20,8:20,8:20,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,SEB,blind,,188,27
7/7/2006,7/7/2006 15:02,Jul,2006,185,15:02,15:02,15:02,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,188,27
7/8/2006,7/8/2006 8:55,Jul,2006,114,8:55,8:55,8:55,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/8/2006,7/8/2006 9:01,Jul,2006,114,9:01,9:01,9:01,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/8/2006,7/8/2006 9:17,Jul,2006,114,9:17,9:17,9:17,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/8/2006,7/8/2006 10:37,Jul,2006,114,10:37,10:37,10:37,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/8/2006,7/8/2006 10:53,Jul,2006,113,10:53,10:53,10:53,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/8/2006,7/8/2006 11:09,Jul,2006,110,11:09,11:09,11:09,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,189,27
7/10/2006,7/10/2006 9:41,Jul,2006,185,9:41,9:41,9:44,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 9:50,Jul,2006,185,9:50,9:50,9:50,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 9:51,Jul,2006,183,9:51,9:51,9:52,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 10:07,Jul,2006,185,10:07,10:07,10:08,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 10:10,Jul,2006,185,10:10,10:10,10:10,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 10:43,Jul,2006,108,10:43,10:43,10:43,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 10:49,Jul,2006,180,10:49,10:49,10:49,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 10:55,Jul,2006,185,10:55,10:55,10:55,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 11:04,Jul,2006,110,11:04,11:04,11:04,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 11:05,Jul,2006,105,11:05,11:05,11:05,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 11:14,Jul,2006,3,11:14,11:14,11:15,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,SEB,blind,,191,28
7/10/2006,7/10/2006 11:17,Jul,2006,180,11:17,11:17,11:17,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 11:22,Jul,2006,191,11:22,11:22,11:23,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 11:28,Jul,2006,180,11:28,11:28,11:28,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,MDH,blind,,191,28
7/10/2006,7/10/2006 11:56,Jul,2006,108,11:56,11:56,11:56,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:01,Jul,2006,110,12:01,12:01,12:01,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:10,Jul,2006,108,12:10,12:10,12:10,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:10,Jul,2006,111,12:10,12:10,12:10,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:16,Jul,2006,112,12:16,12:16,12:16,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:17,Jul,2006,111,12:17,12:17,12:17,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:20,Jul,2006,110,12:20,12:20,12:20,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/10/2006,7/10/2006 12:28,Jul,2006,110,12:28,12:28,12:28,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,DGH,blind,,191,28
7/29/2006,7/29/2006 9:38,Jul,2006,147,9:38,9:38,9:38,,,Hake,Hake,fish,1st chick hatched,Parent,0.75,2.86,,SEB,blind,,210,30
7/1/2006,7/1/2006 13:14,Jul,2006,228,13:14,13:14,13:14,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DGH,blind,,182,26
7/1/2006,7/1/2006 14:39,Jul,2006,228,14:39,14:39,14:39,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DGH,blind,,182,26
7/6/2006,7/6/2006 14:05,Jul,2006,226,14:05,14:05,14:05,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,187,27
7/6/2006,7/6/2006 14:46,Jul,2006,228,14:46,14:46,14:46,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,187,27
7/7/2006,7/7/2006 7:32,Jul,2006,8,7:32,7:32,7:32,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,188,27
7/8/2006,7/8/2006 10:55,Jul,2006,110,10:55,10:55,10:55,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,189,27
7/10/2006,7/10/2006 10:22,Jul,2006,1,10:22,10:22,10:22,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,191,28
7/10/2006,7/10/2006 11:11,Jul,2006,1,11:11,11:11,11:11,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,191,28
7/10/2006,7/10/2006 11:17,Jul,2006,3,11:17,11:17,11:17,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,191,28
7/10/2006,7/10/2006 11:36,Jul,2006,104,11:36,11:36,11:36,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,191,28
7/10/2006,7/10/2006 11:47,Jul,2006,110,11:47,11:47,11:47,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,DGH,blind,,191,28
7/12/2006,7/12/2006 7:59,Jul,2006,81,7:59,7:59,7:59,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,MDH,blind,,193,28
7/12/2006,7/12/2006 8:41,Jul,2006,3,8:41,8:41,8:41,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,193,28
7/12/2006,7/12/2006 9:01,Jul,2006,3,9:01,9:01,9:02,,,Hake,Hake,fish,1st chick hatched,Parent,1.00,3.81,,SEB,blind,,193,28
