Season,Year,Tow_Number,Region,Stratum,Common_name,Length,Unit_of_Length,Weight_in_grams,Sex,Maturity_stage
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),24,CM,80,Male,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),18,CM,39,Male,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),19,CM,39,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),44,CM,537,Female,T
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),25,CM,88,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),31,CM,165,Male,S
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),20,CM,42,Male,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),27,CM,106,Male,T
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),27,CM,108,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),19,CM,40,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),24,CM,75,Male,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),27,CM,102,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),27,CM,116,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),18,CM,32,Male,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),45,CM,511,Female,T
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),24,CM,77,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),46,CM,562,Female,T
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),19,CM,39,Female,I
Fall,2010,74,5,4,Flounder Atlantic Witch (Gray Sole),25,CM,81,Male,T
Fall,2010,74,5,4,Hake White,34,CM,281,Male,T
Fall,2010,74,5,4,Hake White,25,CM,106,Female,I
Fall,2010,74,5,4,Hake White,36,CM,341,Male,T
Fall,2010,74,5,4,Hake White,28,CM,142,Male,I
Fall,2010,74,5,4,Hake White,26,CM,118,Female,I
Fall,2010,74,5,4,Hake White,28,CM,142,Female,I
Fall,2010,74,5,4,Hake White,26,CM,120,Male,I
Fall,2010,74,5,4,Hake White,43,CM,612,Female,T
Fall,2010,74,5,4,Hake White,26,CM,129,Male,I
Fall,2010,74,5,4,Hake White,24,CM,113,Male,I
Fall,2010,74,5,4,Hake White,24,CM,99,Male,I
Fall,2010,74,5,4,Hake White,27,CM,132,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,36,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,32,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,30,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,33,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,31,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,38,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,40,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,30,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,29,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,28,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,39,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,28,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),15,CM,23,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,36,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,36,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),15,CM,22,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,29,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),20,CM,44,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),16,CM,22,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,29,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,33,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,40,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,39,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,32,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),20,CM,38,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),19,CM,39,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),17,CM,27,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),16,CM,26,Male,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,33,Female,I
Fall,2010,77,5,3,Flounder Atlantic Witch (Gray Sole),18,CM,35,Male,I
Fall,2010,78,5,2,Haddock,18,CM,56,Male,I
Fall,2010,78,5,2,Haddock,18,CM,58,Female,I
Fall,2010,78,5,2,Haddock,18,CM,53,Male,I
Fall,2010,78,5,2,Haddock,20,CM,70,Female,I
Fall,2010,78,5,2,Haddock,20,CM,65,Male,I
Fall,2010,78,5,2,Haddock,19,CM,70,Male,I
Fall,2010,78,5,2,Haddock,16,CM,40,Male,I
Fall,2010,78,5,2,Haddock,15,CM,32,Male,I
Fall,2010,78,5,2,Haddock,18,CM,52,Female,I
Fall,2010,78,5,2,Haddock,17,CM,46,Female,I
Fall,2010,78,5,2,Haddock,18,CM,56,Male,I
Fall,2010,78,5,2,Haddock,21,CM,88,Female,I
Fall,2010,78,5,2,Haddock,20,CM,79,Male,I
Fall,2010,78,5,2,Haddock,18,CM,50,Male,I
Fall,2010,78,5,2,Haddock,19,CM,65,Male,I
Fall,2010,78,5,2,Haddock,18,CM,53,Male,I
Fall,2010,78,5,2,Haddock,13,CM,23,Female,I
Fall,2010,78,5,2,Haddock,19,CM,60,Female,I
Fall,2010,78,5,2,Haddock,19,CM,60,Male,I
Fall,2010,78,5,2,Haddock,16,CM,37,Male,I
Fall,2010,78,5,2,Haddock,18,CM,52,Female,I
Fall,2010,78,5,2,Haddock,18,CM,47,Female,I
Fall,2010,78,5,2,Haddock,16,CM,37,Female,I
Fall,2010,78,5,2,Haddock,19,CM,61,Male,I
Fall,2010,78,5,2,Haddock,17,CM,44,Female,I
Fall,2010,78,5,2,Hake White,27,CM,145,Female,I
Fall,2010,78,5,2,Hake White,18,CM,33,Male,I
Fall,2010,78,5,2,Hake White,23,CM,83,Female,I
Fall,2010,78,5,2,Hake White,25,CM,110,Male,I
Fall,2010,78,5,2,Hake White,16,CM,27,Male,I
Fall,2010,78,5,2,Hake White,19,CM,53,Male,I
Fall,2010,78,5,2,Hake White,21,CM,69,Male,I
Fall,2010,78,5,2,Hake White,27,CM,143,Male,I
Fall,2010,78,5,2,Hake White,22,CM,79,Male,I
Fall,2010,78,5,2,Hake White,25,CM,110,Female,I
Fall,2010,78,5,2,Hake White,24,CM,100,Male,I
Fall,2010,78,5,2,Hake White,20,CM,47,Male,I
Fall,2010,78,5,2,Hake White,21,CM,55,Male,I
Fall,2010,78,5,2,Hake White,15,CM,20,Male,I
Fall,2010,78,5,2,Hake White,23,CM,80,Female,I
Fall,2010,78,5,2,Hake White,17,CM,30,Male,I
Fall,2010,79,5,3,Hake White,26,CM,120,Female,I
Fall,2010,79,5,3,Hake White,21,CM,65,Female,I
Fall,2010,79,5,3,Hake White,23,CM,93,Male,I
Fall,2010,79,5,3,Hake White,24,CM,94,Female,I
Fall,2010,79,5,3,Hake White,25,CM,111,Male,I
Fall,2010,79,5,3,Hake White,32,CM,222,Male,T
Fall,2010,79,5,3,Hake White,27,CM,125,Male,I
Fall,2010,79,5,3,Hake White,23,CM,82,Male,I
Fall,2010,79,5,3,Hake White,24,CM,107,Male,I
Fall,2010,79,5,3,Hake White,27,CM,135,Male,I
Fall,2010,79,5,3,Hake White,27,CM,161,Female,I
Fall,2010,79,5,3,Hake White,27,CM,140,Female,I
Fall,2010,79,5,3,Hake White,26,CM,128,Female,I
Fall,2010,79,5,3,Hake White,25,CM,118,Male,I
Fall,2010,79,5,3,Hake White,26,CM,126,Male,I
Fall,2010,79,5,3,Hake White,25,CM,106,Male,I
Fall,2010,79,5,3,Hake White,24,CM,105,Male,I
Fall,2010,79,5,3,Hake White,23,CM,94,Male,I
Fall,2010,79,5,3,Hake White,26,CM,119,Male,I
Fall,2010,79,5,3,Hake White,24,CM,92,Female,I
Fall,2010,79,5,3,Hake White,25,CM,98,Female,I
Fall,2010,79,5,3,Hake White,27,CM,130,Male,I
Fall,2010,79,5,3,Hake White,20,CM,58,Male,I
Fall,2010,79,5,3,Hake White,22,CM,68,Female,I
Fall,2010,79,5,3,Hake White,24,CM,102,Male,I
Fall,2010,79,5,3,Hake White,21,CM,72,Male,I
Fall,2010,79,5,3,Hake White,25,CM,117,Male,I
Fall,2010,31,2,3,Hake White,31,CM,199,Female,I
Fall,2010,31,2,3,Hake White,24,CM,101,Female,I
Fall,2010,31,2,3,Hake White,10,CM,8,Male,I
Fall,2010,31,2,3,Hake White,21,CM,69,Male,I
Fall,2010,31,2,3,Hake White,23,CM,80,Male,I
Fall,2010,31,2,3,Hake White,23,CM,86,Male,I
Fall,2010,31,2,3,Hake White,19,CM,50,Male,I
Fall,2010,31,2,3,Hake White,21,CM,67,Female,I
Fall,2010,31,2,3,Hake White,23,CM,75,Male,I
Fall,2010,31,2,3,Hake White,23,CM,83,Female,I
Fall,2010,31,2,3,Hake White,21,CM,64,Male,I
Fall,2010,31,2,3,Hake White,22,CM,64,Female,I
Fall,2010,31,2,3,Hake White,21,CM,66,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,17,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),16,CM,18,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),16,CM,21,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,16,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),18,CM,31,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),18,CM,29,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),17,CM,30,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,16,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),14,CM,14,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),16,CM,21,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,17,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,16,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,17,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),12,CM,11,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),18,CM,30,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),17,CM,22,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),11,CM,9,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),19,CM,34,Male,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),15,CM,18,Female,I
Fall,2010,33,2,3,Flounder Atlantic Witch (Gray Sole),17,CM,26,Female,I
Fall,2010,40,3,3,Haddock,15,CM,34,Male,I
Fall,2010,40,3,3,Haddock,19,CM,65,Female,I
Fall,2010,42,3,1,Hake White,25,CM,127,Male,I
Fall,2010,42,3,1,Hake White,24,CM,122,Female,I
Fall,2010,42,3,1,Hake White,14,CM,20,Male,I
Fall,2010,42,3,1,Hake White,24,CM,111,Male,I
Fall,2010,42,3,1,Hake White,15,CM,26,Male,I
Fall,2010,42,3,1,Hake White,14,CM,22,Male,I
Fall,2010,42,3,1,Hake White,12,CM,12,Male,I
Fall,2010,42,3,1,Hake White,11,CM,10,Male,I
Fall,2010,42,3,1,Hake White,12,CM,12,Female,I
Fall,2010,42,3,1,Hake White,16,CM,33,Female,I
Fall,2010,42,3,1,Hake White,14,CM,18,Male,I
Fall,2010,42,3,1,Hake White,17,CM,33,Male,I
Fall,2010,42,3,1,Hake White,17,CM,32,Female,I
Fall,2010,42,3,1,Hake White,13,CM,17,Female,I
Fall,2010,42,3,1,Hake White,12,CM,12,Female,I
Fall,2010,42,3,1,Hake White,16,CM,34,Male,I
Fall,2010,42,3,1,Hake White,14,CM,20,Male,I
Fall,2010,42,3,1,Hake White,14,CM,19,Female,I
Fall,2010,42,3,1,Hake White,11,CM,8,Male,I
Fall,2010,42,3,1,Hake White,21,CM,88,Female,I
Fall,2010,42,3,1,Hake White,18,CM,36,Male,I
Fall,2010,42,3,1,Hake White,14,CM,21,Male,I
Fall,2010,58,4,4,Hake White,30,CM,203,Female,I
Fall,2010,58,4,4,Hake White,25,CM,120,Female,I
Fall,2010,58,4,4,Hake White,24,CM,97,Male,I
Fall,2010,58,4,4,Hake White,24,CM,101,Female,I
Fall,2010,58,4,4,Hake White,26,CM,146,Male,I
Fall,2010,58,4,4,Hake White,32,CM,232,Female,I
Fall,2010,58,4,4,Hake White,31,CM,225,Female,I
Fall,2010,58,4,4,Hake White,27,CM,151,Female,I
Fall,2010,58,4,4,Hake White,26,CM,146,Female,I
Fall,2010,58,4,4,Hake White,25,CM,122,Male,I
Fall,2010,58,4,4,Hake White,29,CM,174,Male,I
Fall,2010,58,4,4,Hake White,29,CM,160,Male,I
Fall,2010,58,4,4,Hake White,28,CM,184,Male,I
Fall,2010,58,4,4,Hake White,28,CM,153,Male,I
Fall,2010,58,4,4,Hake White,30,CM,190,Female,I
Fall,2010,58,4,4,Hake White,47,CM,963,Female,T
Fall,2010,58,4,4,Hake White,24,CM,106,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),16,CM,29,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),21,CM,44,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),18,CM,36,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),20,CM,48,Male,T
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),19,CM,33,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),18,CM,28,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),27,CM,100,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),18,CM,35,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),18,CM,20,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),16,CM,29,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),25,CM,80,Male,T
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),15,CM,12,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),23,CM,68,Male,T
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),20,CM,44,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),17,CM,17,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),16,CM,20,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),17,CM,30,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),15,CM,24,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),18,CM,28,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),19,CM,38,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),16,CM,20,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),14,CM,10,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),20,CM,54,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),19,CM,45,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),17,CM,19,Male,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),13,CM,10,Female,I
Fall,2010,59,4,4,Flounder Atlantic Witch (Gray Sole),17,CM,24,Female,I
Fall,2010,59,4,4,Pollock,35,CM,532,Male,T
Fall,2010,59,4,4,Monkfish,38,CM,737,Male,T
Fall,2010,59,4,4,Monkfish,35,CM,629,Female,T
Fall,2010,59,4,4,Monkfish,33,CM,579,Female,T
Fall,2010,59,4,4,Monkfish,30,CM,422,Male,T
Fall,2010,59,4,4,Monkfish,34,CM,549,Male,D
Fall,2010,34,2,3,Hake White,25,CM,117,Male,I
Fall,2010,34,2,3,Hake White,23,CM,80,Female,I
Fall,2010,34,2,3,Hake White,28,CM,150,Female,I
Fall,2010,34,2,3,Hake White,23,CM,82,Male,I
Fall,2010,34,2,3,Hake White,29,CM,175,Female,I
Fall,2010,34,2,3,Hake White,23,CM,89,Male,I
Fall,2010,34,2,3,Hake White,23,CM,84,Male,I
Fall,2010,34,2,3,Hake White,21,CM,57,Male,I
Fall,2010,34,2,3,Hake White,22,CM,73,Female,I
Fall,2010,34,2,3,Hake White,30,CM,200,Female,I
Fall,2010,34,2,3,Hake White,23,CM,70,Male,I
Fall,2010,34,2,3,Hake White,23,CM,76,Female,I
Fall,2010,34,2,3,Hake White,20,CM,59,Female,I
Fall,2010,34,2,3,Hake White,23,CM,82,Male,I
Fall,2010,34,2,3,Hake White,22,CM,64,Female,I
Fall,2010,34,2,3,Hake White,23,CM,91,Male,I
Fall,2010,34,2,3,Hake White,24,CM,98,Female,I
Fall,2010,34,2,3,Hake White,25,CM,116,Male,I
Fall,2010,34,2,3,Hake White,33,CM,279,Female,I
Fall,2010,34,2,3,Hake White,24,CM,99,Female,I
Fall,2010,34,2,3,Hake White,22,CM,75,Male,I
Fall,2010,34,2,3,Hake White,32,CM,237,Male,T
Fall,2010,34,2,3,Hake White,27,CM,147,Female,I
Fall,2010,34,2,3,Hake White,26,CM,123,Female,I
Fall,2010,34,2,3,Hake White,26,CM,117,Female,I
Fall,2010,34,2,3,Hake White,27,CM,149,Female,I
Fall,2010,34,2,3,Hake White,18,CM,37,Male,I
Spring,2011,20,1,4,Plaice American (Dab),22,CM,56,Female,I
Spring,2011,20,1,4,Plaice American (Dab),39,CM,480,Female,D
Spring,2011,20,1,4,Plaice American (Dab),22,CM,56,Female,I
Spring,2011,20,1,4,Plaice American (Dab),22,CM,84,Male,R
Spring,2011,20,1,4,Plaice American (Dab),30,CM,198,Female,D
Spring,2011,20,1,4,Plaice American (Dab),16,CM,24,Male,R
Spring,2011,20,1,4,Plaice American (Dab),20,CM,56,Male,S
Spring,2011,20,1,4,Plaice American (Dab),37,CM,362,Female,D
Spring,2011,20,1,4,Plaice American (Dab),21,CM,56,Male,R
Spring,2011,20,1,4,Plaice American (Dab),42,CM,750,Female,R
Spring,2011,20,1,4,Plaice American (Dab),23,CM,70,Female,D
Spring,2011,20,1,4,Plaice American (Dab),27,CM,118,Female,I
Spring,2011,20,1,4,Plaice American (Dab),40,CM,585,Female,U
Spring,2011,20,1,4,Plaice American (Dab),26,CM,110,Female,D
Spring,2011,20,1,4,Plaice American (Dab),23,CM,82,Male,R
Spring,2011,20,1,4,Plaice American (Dab),24,CM,92,Male,D
Spring,2011,20,1,4,Plaice American (Dab),32,CM,230,Female,D
Spring,2011,20,1,4,Plaice American (Dab),21,CM,60,Male,S
Spring,2011,20,1,4,Plaice American (Dab),19,CM,46,Male,R
Spring,2011,20,1,4,Plaice American (Dab),17,CM,35,Female,I
Spring,2011,20,1,4,Plaice American (Dab),29,CM,168,Female,D
Spring,2011,20,1,4,Plaice American (Dab),30,CM,196,Female,D
Spring,2011,20,1,4,Plaice American (Dab),28,CM,138,Female,R
Spring,2011,20,1,4,Plaice American (Dab),31,CM,236,Female,D
Spring,2011,20,1,4,Plaice American (Dab),29,CM,196,Female,D
Spring,2011,20,1,4,Plaice American (Dab),32,CM,250,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,25,CM,114,Male,D
Spring,2011,20,1,4,Flounder Yellowtail,35,CM,330,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,32,CM,252,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,31,CM,228,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,26,CM,118,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,30,CM,206,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,28,CM,162,Female,D
Spring,2011,20,1,4,Flounder Yellowtail,32,CM,268,Female,D
Spring,2011,20,1,4,Cod Atlantic,47,CM,920,Female,D
Spring,2011,20,1,4,Cod Atlantic,47,CM,990,Female,T
Spring,2011,20,1,4,Cod Atlantic,50,CM,1320,Female,T
Spring,2011,21,1,2,Flounder Winter,19,CM,83,Female,D
Spring,2011,21,1,2,Flounder Winter,14,CM,32,Male,I
Spring,2011,21,1,2,Flounder Winter,25,CM,187,Female,I
Spring,2011,21,1,2,Flounder Winter,26,CM,235,Female,D
Spring,2011,21,1,2,Flounder Winter,16,CM,47,Male,I
Spring,2011,21,1,2,Flounder Winter,18,CM,65,Male,I
Spring,2011,21,1,2,Flounder Winter,34,CM,439,Female,D
Spring,2011,21,1,2,Flounder Winter,23,CM,152,Female,D
Spring,2011,21,1,2,Flounder Winter,29,CM,238,Female,T
Spring,2011,21,1,2,Flounder Winter,17,CM,57,Male,I
Spring,2011,21,1,2,Flounder Winter,20,CM,79,Female,I
Spring,2011,1,1,1,Flounder Yellowtail,32,CM,249,Male,D
Spring,2011,1,1,1,Flounder Yellowtail,29,CM,202,Male,D
Spring,2011,1,1,1,Flounder Yellowtail,33,CM,284,Female,D
Spring,2011,1,1,1,Flounder Yellowtail,34,CM,312,Female,T
Spring,2011,1,1,1,Flounder Winter,16,CM,45,Female,I
Spring,2011,1,1,1,Flounder Winter,18,CM,65,Female,I
Spring,2011,1,1,1,Flounder Winter,25,CM,174,Male,R
Spring,2011,1,1,1,Flounder Winter,16,CM,43,Female,I
Spring,2011,1,1,1,Flounder Winter,17,CM,56,Female,I
Spring,2011,1,1,1,Flounder Winter,11,CM,15,Female,I
Spring,2011,1,1,1,Flounder Winter,29,CM,294,Female,D
Spring,2011,1,1,1,Flounder Winter,24,CM,161,Male,U
Spring,2011,1,1,1,Flounder Winter,13,CM,26,Female,I
Spring,2011,1,1,1,Flounder Winter,20,CM,85,Female,I
Spring,2011,1,1,1,Flounder Winter,19,CM,73,Male,T
Spring,2011,1,1,1,Flounder Winter,15,CM,38,Male,I
Spring,2011,1,1,1,Flounder Winter,19,CM,83,Male,R
Spring,2011,1,1,1,Flounder Winter,19,CM,79,Female,I
Spring,2011,1,1,1,Flounder Winter,10,CM,11,Female,I
Spring,2011,1,1,1,Flounder Winter,23,CM,155,Female,D
Spring,2011,1,1,1,Flounder Winter,14,CM,29,Male,I
Spring,2011,3,1,2,Flounder Winter,21,CM,110,Female,I
Spring,2011,3,1,2,Flounder Winter,26,CM,205,Female,D
Spring,2011,3,1,2,Flounder Winter,23,CM,129,Female,I
Spring,2011,3,1,2,Flounder Winter,24,CM,150,Female,I
Spring,2011,3,1,2,Flounder Winter,24,CM,134,Male,T
Spring,2011,3,1,2,Flounder Winter,23,CM,140,Female,I
Spring,2011,3,1,2,Cod Atlantic,27,CM,172,Male,I
Spring,2011,4,1,4,Cod Atlantic,64,CM,2782,Male,U
Spring,2011,4,1,4,Cod Atlantic,52,CM,1218,Male,D
Spring,2011,4,1,4,Cod Atlantic,55,CM,1336,Male,T
Spring,2011,4,1,4,Cod Atlantic,73,CM,3275,Male,U
Spring,2011,4,1,4,Haddock,21,CM,74,Male,I
Spring,2011,4,1,4,Haddock,58,CM,1722,Female,D
Spring,2011,10,1,3,Flounder Yellowtail,28,CM,150,Male,R
Spring,2011,10,1,3,Flounder Yellowtail,36,CM,420,Female,D
Spring,2011,10,1,3,Flounder Yellowtail,32,CM,216,Male,D
Spring,2011,10,1,3,Flounder Yellowtail,30,CM,183,Male,R
Spring,2011,10,1,3,Flounder Winter,30,CM,258,Female,I
Spring,2011,10,1,3,Flounder Winter,31,CM,358,Male,D
Spring,2011,10,1,3,Flounder Winter,25,CM,171,Male,R
Spring,2011,10,1,3,Flounder Winter,30,CM,281,Female,T
Spring,2011,10,1,3,Flounder Winter,30,CM,381,Female,D
Spring,2011,10,1,3,Flounder Winter,21,CM,99,Male,R
Spring,2011,15,1,1,Flounder Winter,25,CM,155,Female,T
Spring,2011,15,1,1,Flounder Winter,28,CM,226,Female,T
Spring,2011,15,1,1,Flounder Winter,19,CM,75,Male,I
Spring,2011,15,1,1,Flounder Winter,18,CM,62,Female,I
Spring,2011,15,1,1,Flounder Winter,21,CM,100,Male,T
Spring,2011,15,1,1,Flounder Winter,15,CM,50,Male,I
Spring,2011,15,1,1,Flounder Winter,18,CM,57,Male,I
Spring,2011,15,1,1,Flounder Winter,17,CM,64,Female,I
Spring,2011,15,1,1,Flounder Winter,19,CM,78,Female,I
Spring,2011,15,1,1,Flounder Winter,16,CM,45,Female,I
Spring,2011,15,1,1,Flounder Winter,25,CM,168,Female,I
Spring,2011,15,1,1,Flounder Winter,27,CM,196,Female,I
Spring,2011,15,1,1,Flounder Winter,16,CM,46,Female,I
Spring,2011,15,1,1,Flounder Winter,22,CM,112,Female,I
Spring,2011,15,1,1,Flounder Winter,30,CM,330,Female,D
Spring,2011,15,1,1,Flounder Winter,20,CM,98,Female,I
Spring,2011,15,1,1,Flounder Winter,35,CM,423,Female,T
Spring,2011,15,1,1,Flounder Winter,25,CM,192,Female,I
Spring,2011,15,1,1,Flounder Winter,14,CM,46,Male,I
Spring,2011,15,1,1,Flounder Winter,17,CM,58,Female,I
Spring,2011,15,1,1,Flounder Winter,18,CM,63,Female,I
Spring,2011,15,1,1,Flounder Winter,25,CM,165,Female,I
Spring,2011,15,1,1,Flounder Winter,17,CM,55,Female,I
Spring,2011,15,1,1,Flounder Winter,24,CM,131,Female,T
Spring,2011,17,1,3,Plaice American (Dab),48,CM,788,Female,R
Spring,2011,17,1,3,Plaice American (Dab),24,CM,86,Male,S
Spring,2011,17,1,3,Plaice American (Dab),31,CM,222,Male,R
Spring,2011,17,1,3,Plaice American (Dab),43,CM,776,Female,D
Spring,2011,17,1,3,Plaice American (Dab),16,CM,22,Male,D
Spring,2011,17,1,3,Plaice American (Dab),17,CM,32,Male,S
Spring,2011,17,1,3,Plaice American (Dab),21,CM,58,Male,R
Spring,2011,17,1,3,Plaice American (Dab),19,CM,48,Female,D
Spring,2011,17,1,3,Plaice American (Dab),27,CM,146,Female,D
Spring,2011,17,1,3,Plaice American (Dab),20,CM,58,Male,S
Spring,2011,17,1,3,Plaice American (Dab),18,CM,44,Male,R
Spring,2011,17,1,3,Plaice American (Dab),27,CM,136,Female,R
Spring,2011,17,1,3,Plaice American (Dab),39,CM,602,Female,R
Spring,2011,17,1,3,Plaice American (Dab),39,CM,566,Female,D
Spring,2011,17,1,3,Plaice American (Dab),20,CM,50,Male,R
Spring,2011,17,1,3,Plaice American (Dab),22,CM,68,Male,R
Spring,2011,17,1,3,Plaice American (Dab),33,CM,270,Male,R
Spring,2011,17,1,3,Plaice American (Dab),36,CM,316,Male,D
Spring,2011,17,1,3,Plaice American (Dab),30,CM,194,Female,D
