Observation type,Year,Date,Month,Week of Year,Day of Year,Watch ID,IncludeForRegression,Watch duration (mm:ss),Watch duration (min),Number of nests observed,Event time,"Event (Feeding = chick successful consumed food; adult feeding = adult successfully consumed food; failed feeding = chick failed to consume food, ? Indicates best guess with uncertainty)",NestID,Unique nest ID,Received By,Unique chick ID,Prey item (? Indicates best guess with uncertainty),Prey Family,Prey size (bill lengths),Prey size (mm; based on 36.5 mm average culmen length),Observer,Notes,Exclude watch from feeding rate calculation,Handling time (seconds),Time Arrived,Time Departed,Provided By
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:27,Feeding,203,2005.203,A,2005.203.A,hake,hake,0.75,27.375,DGH,,,,16:27,16:27,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:29,Feeding,211,2005.211,A,2005.211.A,hake,hake,0.75,27.375,DGH,,,,16:29,16:29,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:30,Feeding,206,2005.206,A,2005.206.A,hake,hake,0.75,27.375,DGH,,,,16:30,16:30,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:34,Feeding,211,2005.211,A,2005.211.A,lumpfish,lumpfish,0.75,27.375,DGH,,,,16:34,16:34,Parent
blind,2005,7/13/05,Jul,29,194,,,,,,16:38,Feeding,153,2005.153,A,2005.153.A,hake,hake,0.75,27.375,MDB,,,,16:38,16:38,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:40,Feeding,213,2005.213,A,2005.213.A,hake,hake,1,36.5,DGH,,,,16:40,16:41,Parent
blind,2005,7/13/05,Jul,29,194,,,,,,16:43,Feeding,157,2005.157,A,2005.157.A,hake,hake,1.5,54.75,MDB,,,,16:43,16:43,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:54,Feeding,211,2005.211,A,2005.211.A,hake,hake,0.75,27.375,DGH,,,,16:54,16:54,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,16:58,Feeding,203,2005.203,A,2005.203.A,hake,hake,1.5,54.75,DGH,,,,16:58,16:58,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:02,Feeding,211,2005.211,A,2005.211.A,hake,hake,0.75,27.375,DGH,,,,17:02,17:02,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:03,Feeding,208,2005.208,A,2005.208.A,hake,hake,1.5,54.75,DGH,,,,17:03,17:03,Parent
blind,2005,7/13/05,Jul,29,194,,,,,,17:03,Feeding,162,2005.162,A,2005.162.A,hake,hake,1.5,54.75,MDB,,,,17:03,17:03,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:07,Feeding,211,2005.211,A,2005.211.A,hake,hake,1,36.5,DGH,,,,17:07,17:07,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:14,Feeding,203,2005.203,A,2005.203.A,hake,hake,1.5,54.75,DGH,,,,17:14,17:14,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:18,Feeding,212,2005.212,A,2005.212.A,hake,hake,1.5,54.75,DGH,,,,17:18,17:18,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:23,Feeding,203,2005.203,A,2005.203.A,mackerel,mackerel,1.5,54.75,DGH,,,,17:23,17:23,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:24,Feeding,209,2005.209,A,2005.209.A,hake,hake,1.75,63.875,DGH,,,,17:24,17:24,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:34,Feeding,208,2005.208,A,2005.208.A,mackerel,mackerel,1,36.5,DGH,,,,17:34,>5 Min,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:37,Feeding,209,2005.209,A,2005.209.A,butterfish,butterfish,1.5,54.75,DGH,,,,17:37,17:37,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:44,Feeding,206,2005.206,A,2005.206.A,butterfish,butterfish,1.25,45.625,DGH,,,,17:44,17:44,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:45,Feeding,208,2005.208,A,2005.208.A,hake,hake,0.75,27.375,DGH,,,,17:45,17:45,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:47,Feeding,208,2005.208,A,2005.208.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:47,17:47,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:48,Feeding,211,2005.211,A,2005.211.A,hake,hake,1.5,54.75,DGH,,,,17:48,17:48,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:55,Feeding,208,2005.208,A,2005.208.A,unknown fish,unknown fish,,,DGH,,,,17:55,17:55,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,17:58,Feeding,203,2005.203,A,2005.203.A,hake,hake,1.5,54.75,DGH,,,,17:58,17:58,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:07,Feeding,202,2005.202,A,2005.202.A,herring,herring,1.5,54.75,DGH,,,,18:07,18:07,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:10,Feeding,209,2005.209,A,2005.209.A,hake,hake,1.5,54.75,DGH,,,,18:10,18:10,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:19,Feeding,208,2005.208,A,2005.208.A,hake,hake,1,36.5,DGH,,,,18:19,18:19,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:25,Feeding,211,2005.211,A,2005.211.A,hake,hake,0.75,27.375,DGH,,,,18:25,18:25,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:26,Feeding,203,2005.203,A,2005.203.A,mackerel,mackerel,1,36.5,DGH,,,,18:26,18:26,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:37,Feeding,208,2005.208,A,2005.208.A,mackerel,mackerel,1.5,54.75,DGH,,,,18:37,18:37,Parent
blind,2005,7/13/05,Jul,29,194,2005_004,,,,,18:48,end,,,,,,,,,DGH,,,,,,
blind,2005,7/16/05,Jul,29,197,2005_020,,120:00,120,4,9:15,start,2/3/4/12,,,,,,,,MHW,,,,,,
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,9:43,Feeding,4,2005.4,A,2005.4.A,sandlance,sandlance,2.25,82.125,MHW,,,,9:43,9:43,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,9:51,Feeding,3,2005.3,A,2005.3.A,hake,hake,1.25,45.625,MHW,,,,9:51,9:51,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,10:04,Feeding,4,2005.4,A,2005.4.A,hake,hake,1,36.5,MHW,,,,10:04,10:04,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,10:21,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,10:21,10:21,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,10:30,Feeding,1,2005.1,A,2005.1.A,butterfish,butterfish,1.25,45.625,MHW,,,,10:30,10:30,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,10:32,Feeding,2,2005.2,A,2005.2.A,hake,hake,1.25,45.625,MHW,,,,10:32,10:32,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,10:33,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.5,54.75,MHW,,,,10:33,10:33,Parent
blind,2005,7/16/05,Jul,29,197,2005_020,,,,,11:15,end,,,,,,,,,MHW,,,,,,
blind,2005,7/18/05,Jul,30,199,2005_014,,180:00,180,5,15:15,start,2/3/4/5/12,,,,,,,,MHW,,,,,,
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:22,Feeding,4,2005.4,A,2005.4.A,euphausiid,invertebrate ,0.5,18.25,MHW,,,,15:22,>5 Min,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:25,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.5,54.75,MHW,,,,15:25,15:25,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:37,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.75,63.875,MHW,,,,15:37,15:38,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:44,Feeding,12,2005.12,A,2005.12.A,hake,hake,1.75,63.875,MHW,,,,15:44,15:44,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:46,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.5,54.75,MHW,,,,15:46,15:46,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:49,Feeding,2,2005.2,A,2005.2.A,hake,hake,1.5,54.75,MHW,,,,15:49,15:49,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:54,Feeding,12,2005.12,A,2005.12.A,unknown fish,unknown fish,0.75,27.375,MHW,,,,15:54,15:54,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,15:55,Feeding,3,2005.3,A,2005.3.A,hake,hake,1,36.5,MHW,,,,15:55,15:55,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,16:02,Feeding,12,2005.12,A,2005.12.A,euphausiid,invertebrate ,0.5,18.25,MHW,,,,16:02,16:02,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,16:07,failed feeding,2,2005.2,Unknown chick,,hake,hake,1.25,45.625,MHW,Stolen,,,16:07,16:07,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,16:12,Feeding,3,2005.3,A,2005.3.A,euphausiid,invertebrate ,0.75,27.375,MHW,,,,16:12,>5 Min,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,16:34,Feeding,12,2005.12,A,2005.12.A,hake,hake,1.5,54.75,MHW,,,,16:34,16:34,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,16:53,Feeding,2,2005.2,A,2005.2.A,euphausiid,invertebrate ,1.25,45.625,MHW,,,,16:53,16:53,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,17:00,Feeding,2,2005.2,A,2005.2.A,hake,hake,1.25,45.625,MHW,,,,17:00,17:00,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,17:13,Feeding,3,2005.3,A,2005.3.A,hake,hake,2,73,MHW,,,,17:13,17:13,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,17:22,Feeding,4,2005.4,A,2005.4.A,lobster/fishing bait,invertabrate,0.5,18.25,MHW,,,,17:22,17:22,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,17:26,Feeding,2,2005.2,A,2005.2.A,hake,hake,1,36.5,MHW,,,,17:26,17:26,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,17:49,Feeding,3,2005.3,A,2005.3.A,euphausiid,invertebrate ,0.5,18.25,MHW,,,,17:49,17:49,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,18:01,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,18:01,18:03,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,18:05,Feeding,12,2005.12,A,2005.12.A,euphausiid,invertebrate ,1,36.5,MHW,,,,18:05,18:05,Parent
blind,2005,7/18/05,Jul,30,199,2005_014,,,,,18:15,end,,,,,,,,,MHW,,,,,,
blind,2005,7/21/05,Jul,30,202,2005_006,,105:00,105,6,18:15,start,2/3/4/5/12/1,,,,,,,,MHW,,,,,,
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,18:17,Feeding,4,2005.4,A,2005.4.A,herring,herring,1.25,45.625,MHW,,,,18:17,18:17,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,18:32,Feeding,1,2005.1,A,2005.1.A,hake,hake,1,36.5,MHW,,,,18:32,18:32,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,18:45,Feeding,12,2005.12,A,2005.12.A,herring,herring,1.5,54.75,MHW,,,,18:45,18:45,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,18:49,Feeding,12,2005.12,A,2005.12.A,euphausiid,invertebrate ,0.75,27.375,MHW,,,,18:49,18:49,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,18:54,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,18:54,18:54,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:08,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,19:08,19:08,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:09,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.5,54.75,MHW,,,,19:09,19:09,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:15,Feeding,12,2005.12,A,2005.12.A,hake,hake,0.75,27.375,MHW,,,,19:15,19:15,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:24,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,19:24,19:24,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:34,Feeding,12,2005.12,A,2005.12.A,hake,hake,1.25,45.625,MHW,,,,19:34,19:34,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:38,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,19:38,19:38,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:47,Feeding,4,2005.4,A,2005.4.A,hake,hake,1.25,45.625,MHW,,,,19:47,19:47,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,19:51,Feeding,3,2005.3,A,2005.3.A,hake,hake,1.75,63.875,MHW,,,,19:51,19:51,Parent
blind,2005,7/21/05,Jul,30,202,2005_006,,,,,20:00,end,,,,,,,,,MHW,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_041,,120:00,120,3,5:30,start,129/143/142,,,,,,,,MHW,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,5:48,Feeding,129,2005.129,A,2005.129.A,hake,hake,1.25,45.625,MHW,,,,5:48,5:48,Parent
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,5:57,Feeding,143,2005.143,B,2005.143.B,hake,hake,1,36.5,MHW,,,,5:57,>5 Min,Parent
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,6:10,Feeding,129,2005.129,A,2005.129.A,hake,hake,1.25,45.625,MHW,,,,6:10,6:10,Parent
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,6:30,Feeding,129,2005.129,A,2005.129.A,hake,hake,1.75,63.875,MHW,,,,6:30,6:30,Parent
blind,2005,7/22/05,Jul,30,203,2005_051,,70:00,70,2,6:45,start,214/207,,,,,,,,RWS,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,6:53,Feeding,129,2005.129,A,2005.129.A,hake,hake,1.25,45.625,MHW,,,,6:53,6:53,Parent
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,7:03,Feeding,143,2005.143,B,2005.143.B,hake,hake,1,36.5,MHW,,,,7:03,7:03,Parent
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,7:14,Feeding,143,2005.143,A,2005.143.A,hake,hake,1,36.5,MHW,,,,7:14,7:14,Parent
blind,2005,7/22/05,Jul,30,203,2005_051,,,,,7:22,Feeding,207,2005.207,A,2005.207.A,unknown fish,unknown fish,1.25,45.625,RWS,,,,7:22,>5 Min,Unknown Adult
blind,2005,7/22/05,Jul,30,203,2005_041,,,,,7:30,end,,,,,,,,,MHW,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_051,,,,,7:55,end,,,,,,,,,RWS,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_013,,60:00,60,5,17:00,start,1/2/3/4/12,,,,,,,,MHW,,,,,,
blind,2005,7/22/05,Jul,30,203,2005_013,,,,,17:13,Feeding,3,2005.3,A,2005.3.A,mackerel,mackerel,2,73,MHW,,,,17:13,17:13,Parent
blind,2005,7/22/05,Jul,30,203,2005_013,,,,,17:21,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,17:21,17:21,Parent
blind,2005,7/22/05,Jul,30,203,2005_013,,,,,17:22,Feeding,12,2005.12,A,2005.12.A,hake,hake,1,36.5,MHW,,,,17:22,17:22,Parent
blind,2005,7/22/05,Jul,30,203,2005_013,,,,,17:23,Feeding,4,2005.4,A,2005.4.A,hake,hake,1,36.5,MHW,,,,17:23,17:23,Parent
blind,2005,7/22/05,Jul,30,203,2005_013,,,,,18:00,end,,,,,,,,,MHW,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_023,,85:00,85,4,5:35,start,143/129/128/134,,,,,,,,MHW,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,5:48,Feeding,129,2005.129,A,2005.129.A,hake,hake,1.25,45.625,MHW,,,,5:48,5:48,Parent
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,6:10,Feeding,134,2005.134,A,2005.134.A,hake,hake,1.25,45.625,MHW,,,,6:10,6:10,Parent
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,6:15,Feeding,134,2005.134,A,2005.134.A,herring,herring,1.5,54.75,MHW,,,,6:15,6:15,Parent
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,6:32,Feeding,128,2005.128,A,2005.128.A,hake,hake,1.5,54.75,MHW,,,,6:32,6:32,Parent
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,6:34,Feeding,143,2005.143,A,2005.143.A,hake,hake,1,36.5,MHW,,,,6:34,6:34,Parent
blind,2005,7/24/05,Jul,31,205,2005_023,,,,,7:00,end,,,,,,,,,MHW,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_043,,86:00,86,3,10:19,start,171/172/173,,,,,,,,HJ,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_017,,80:00,80,5,10:20,start,1/2/3/18/20,,,,,,,,MHW,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,10:24,Feeding,171,2005.171,A,2005.171.A,unknown fish,unknown fish,1,36.5,HJ,,,,10:24,10:24,Parent
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,10:26,Feeding,1,2005.1,A,2005.1.A,hake,hake,1.25,45.625,MHW,,,,10:26,10:26,Parent
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,10:46,Feeding,18,2005.18,A,2005.18.A,herring,herring,1.5,54.75,MHW,,,,10:46,10:46,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,10:47,Feeding,173,2005.173,A,2005.173.A,unknown fish,unknown fish,1,36.5,HJ,,,,10:47,10:47,Parent
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,11:03,Feeding,2,2005.2,A,2005.2.A,hake,hake,1.25,45.625,MHW,,,,11:03,11:03,Parent
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,11:11,Feeding,2,2005.2,A,2005.2.A,herring,herring,1.25,45.625,MHW,,,,11:11,11:11,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:14,Feeding,173,2005.173,A,2005.173.A,unknown fish,unknown fish,0.75,27.375,HJ,,,,11:14,11:14,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:23,Feeding,172,2005.172,B,2005.172.B,unknown fish,unknown fish,1,36.5,HJ,,,,11:23,11:23,Parent
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,11:27,Feeding,3,2005.3,A,2005.3.A,herring,herring,1.5,54.75,MHW,,,,11:27,11:27,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:28,Feeding,173,2005.173,A,2005.173.A,unknown fish,unknown fish,1,36.5,HJ,,,,11:28,11:28,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:32,Feeding,172,2005.172,B,2005.172.B,unknown fish,unknown fish,1,36.5,HJ,,,,11:32,11:34,Parent
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:36,Feeding,172,2005.172,Mate,,unknown fish,unknown fish,1,36.5,HJ,,,,11:36,11:39,Self
blind,2005,7/24/05,Jul,31,205,2005_017,,,,,11:40,end,,,,,,,,,MHW,,,,,,
blind,2005,7/24/05,Jul,31,205,2005_043,,,,,11:45,end,,,,,,,,,HJ,,,,,,
blind,2006,6/30/06,Jun,26,181,2006_010,,120:00,120,5,13:50,start,104/106/110/111/112,,,,,,,,DGH,,,,,,
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,13:57,Feeding,112,2006.112,A,2006.112.A,hake,hake,1.75,63.875,DGH,,,,13:57,13:57,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:00,Feeding,110,2006.110,A,2006.110.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,14:00,14:00,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:12,Feeding,110,2006.110,A,2006.110.A,dragonfly,invertebrate ,2,73,DGH,,,,14:12,14:12,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:12,Feeding,104,2006.104,A,2006.104.A,unknown,unknown,,,DGH,,,,14:12,14:12,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:16,Feeding,111,2006.111,A,2006.111.A,herring,herring,1.5,54.75,DGH,,,,14:16,14:16,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:34,Feeding,110,2006.110,A,2006.110.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,14:34,14:34,Known Female
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:34,Feeding,110,2006.110,A,2006.110.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,14:34,14:34,Known Male
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:39,Feeding,110,2006.110,A,2006.110.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,14:39,14:39,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:41,Feeding,104,2006.104,A,2006.104.A,unknown fish,unknown fish,0.5,18.25,DGH,,,,14:41,14:41,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,14:45,Feeding,106,2006.106,A,2006.106.A,hake,hake,1.5,54.75,DGH,,,,14:45,14:45,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:01,Feeding,110,2006.110,A,2006.110.A,dragonfly,invertebrate ,2,73,DGH,,,,15:01,15:01,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:28,Feeding,104,2006.104,A,2006.104.A,hake,hake,1.75,63.875,DGH,,,,15:28,15:28,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:38,Feeding,110,2006.110,A,2006.110.A,hake,hake,2,73,DGH,,,,15:38,15:38,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:43,Feeding,110,2006.110,A,2006.110.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,15:43,15:43,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:46,Feeding,106,2006.106,A,2006.106.A,hake,hake,1.5,54.75,DGH,,,,15:46,15:46,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:47,Feeding,106,2006.106,A,2006.106.A,cunner,cunner,1.5,54.75,DGH,,,,15:47,15:47,Unknown Adult
blind,2006,6/30/06,Jun,26,181,2006_010,,,,,15:50,end,,,,,,,,,DGH,,,,,,
blind,2006,7/1/06,Jul,26,182,2006_008,,130:00,130,2,13:10,start,226/228,,,,,,,,DGH,,,,,,
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,13:14,Feeding,228,2006.228,A,2006.228.A,hake,hake,1,36.5,DGH,,,,13:14,13:14,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,13:57,Feeding,226,2006.226,A,2006.226.A,dragonfly,invertebrate ,1.5,54.75,DGH,,,,13:57,13:57,Known Female
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,13:59,Feeding,226,2006.226,A,2006.226.A,hake,hake,1.5,54.75,DGH,,,,13:59,13:59,Known Male
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,13:59,Feeding,228,2006.228,A,2006.228.A,hake,hake,1.5,54.75,DGH,,,,13:59,13:59,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,14:39,Feeding,228,2006.228,A,2006.228.A,hake,hake,1,36.5,DGH,,,,14:39,14:39,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_008,,,,,15:20,end,,,,,,,,,DGH,,,,,,
blind,2006,7/1/06,Jul,26,182,2006_007,,65:00,65,6,17:20,start,131/134/135/136/137/138,,,,,,,,DGH,,,,,,
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:24,Feeding,135,2006.135,A,2006.135.A,hake,hake,2,73,DGH,,,,17:24,17:24,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:26,Feeding,137,2006.137,A,2006.137.A,unknown fish,unknown fish,0.5,18.25,DGH,,,,17:26,17:26,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:27,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:27,17:27,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:28,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:28,17:28,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:29,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:29,17:29,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:30,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:30,17:30,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:31,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:31,17:31,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:32,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:32,17:32,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:33,Feeding,137,2006.137,A,2006.137.A,ant,invertebrate ,0.25,9.125,DGH,,,,17:33,17:33,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:34,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:34,17:34,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:36,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:36,17:36,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:39,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:39,17:39,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:40,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:40,17:40,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:41,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:41,17:41,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:41,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:41,17:41,Unknown Adult
blind,2006,7/1/06,Jul,26,182,2006_007,,,,,17:42,Feeding,137,2006.137,A,2006.137.A,euphausiid,invertebrate ,0.25,9.125,DGH,,,,17:42,17:42,Unknown Adult
